"Datum","Standort","Parameter","Intervall","Einheit","Wert","Status"
"2026-05-16T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",11.55,"provisorisch"
"2026-05-16T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",960.18,"provisorisch"
"2026-05-16T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",69.0,"provisorisch"
"2026-05-16T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",9.31,"provisorisch"
"2026-05-16T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",11.86,"provisorisch"
"2026-05-16T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",962.72,"provisorisch"
"2026-05-16T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",10.72,"provisorisch"
"2026-05-16T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",215.16,"provisorisch"
"2026-05-16T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",9.23,"provisorisch"
"2026-05-16T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",11.62,"provisorisch"
"2026-05-16T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",960.13,"provisorisch"
"2026-05-17T00:00+0100","Zch_Heubeeribüel","T","d1","°C",10.93,"provisorisch"
"2026-05-17T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",15.28,"provisorisch"
"2026-05-17T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",944.41,"provisorisch"
"2026-05-17T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-05-17T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",11.9,"provisorisch"
"2026-05-17T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",16.61,"provisorisch"
"2026-05-17T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",964.44,"provisorisch"
"2026-05-17T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-05-17T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",12.26,"provisorisch"
"2026-05-17T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",17.22,"provisorisch"
"2026-05-17T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",966.98,"provisorisch"
"2026-05-17T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-05-17T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",289.36,"provisorisch"
"2026-05-17T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",12.27,"provisorisch"
"2026-05-17T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",16.55,"provisorisch"
"2026-05-17T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",964.38,"provisorisch"
"2026-05-18T00:00+0100","Zch_Heubeeribüel","T","d1","°C",9.81,"provisorisch"
"2026-05-18T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",12.19,"provisorisch"
"2026-05-18T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",945.56,"provisorisch"
"2026-05-18T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",103.85,"provisorisch"
"2026-05-18T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",11.03,"provisorisch"
"2026-05-18T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",13.3,"provisorisch"
"2026-05-18T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",965.65,"provisorisch"
"2026-05-18T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",134.22,"provisorisch"
"2026-05-18T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",11.5,"provisorisch"
"2026-05-18T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",13.69,"provisorisch"
"2026-05-18T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",968.22,"provisorisch"
"2026-05-18T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",106.95,"provisorisch"
"2026-05-18T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",133.63,"provisorisch"
"2026-05-18T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",11.47,"provisorisch"
"2026-05-18T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",13.29,"provisorisch"
"2026-05-18T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",965.57,"provisorisch"
"2026-05-19T00:00+0100","Zch_Heubeeribüel","T","d1","°C",12.26,"provisorisch"
"2026-05-19T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",16.74,"provisorisch"
"2026-05-19T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",948.83,"provisorisch"
"2026-05-19T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-05-19T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",13.16,"provisorisch"
"2026-05-19T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",18.07,"provisorisch"
"2026-05-19T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",968.83,"provisorisch"
"2026-05-19T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0.05,"provisorisch"
"2026-05-19T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",13.7,"provisorisch"
"2026-05-19T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",18.72,"provisorisch"
"2026-05-19T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",971.35,"provisorisch"
"2026-05-19T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-05-19T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",254.4,"provisorisch"
"2026-05-19T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",13.54,"provisorisch"
"2026-05-19T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",18.02,"provisorisch"
"2026-05-19T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",968.83,"provisorisch"
"2026-05-20T00:00+0100","Zch_Heubeeribüel","T","d1","°C",14.59,"provisorisch"
"2026-05-20T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",19.81,"provisorisch"
"2026-05-20T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",954.13,"provisorisch"
"2026-05-20T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",175.98,"provisorisch"
"2026-05-20T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",16.07,"provisorisch"
"2026-05-20T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",20.65,"provisorisch"
"2026-05-20T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",974.07,"provisorisch"
"2026-05-20T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",213.12,"provisorisch"
"2026-05-20T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",16.66,"provisorisch"
"2026-05-20T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",20.84,"provisorisch"
"2026-05-20T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",976.54,"provisorisch"
"2026-05-20T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",212.9,"provisorisch"
"2026-05-20T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",222.59,"provisorisch"
"2026-05-20T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",16.43,"provisorisch"
"2026-05-20T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",20.9,"provisorisch"
"2026-05-20T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",974.03,"provisorisch"
"2026-05-21T00:00+0100","Zch_Heubeeribüel","T","d1","°C",16.98,"provisorisch"
"2026-05-21T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",21.56,"provisorisch"
"2026-05-21T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",957.02,"provisorisch"
"2026-05-21T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-05-21T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",18.07,"provisorisch"
"2026-05-21T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",23.24,"provisorisch"
"2026-05-21T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",976.92,"provisorisch"
"2026-05-21T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-05-21T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",18.96,"provisorisch"
"2026-05-21T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",23.95,"provisorisch"
"2026-05-21T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",979.37,"provisorisch"
"2026-05-21T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-05-21T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",328.3,"provisorisch"
"2026-05-21T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",18.53,"provisorisch"
"2026-05-21T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",23.25,"provisorisch"
"2026-05-21T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",976.78,"provisorisch"
"2026-05-22T00:00+0100","Zch_Heubeeribüel","T","d1","°C",19.09,"provisorisch"
"2026-05-22T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",24.97,"provisorisch"
"2026-05-22T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",956.15,"provisorisch"
"2026-05-22T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-05-22T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",19.73,"provisorisch"
"2026-05-22T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",26.39,"provisorisch"
"2026-05-22T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",975.91,"provisorisch"
"2026-05-22T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-05-22T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",20.42,"provisorisch"
"2026-05-22T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",27.08,"provisorisch"
"2026-05-22T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",978.35,"provisorisch"
"2026-05-22T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-05-22T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",343.0,"provisorisch"
"2026-05-22T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",20.29,"provisorisch"
"2026-05-22T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",26.52,"provisorisch"
"2026-05-22T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",975.85,"provisorisch"
"2026-05-23T00:00+0100","Zch_Heubeeribüel","T","d1","°C",21.14,"provisorisch"
"2026-05-23T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",26.85,"provisorisch"
"2026-05-23T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",956.37,"provisorisch"
"2026-05-23T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-05-23T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",21.78,"provisorisch"
"2026-05-23T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",28.45,"provisorisch"
"2026-05-23T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",976.01,"provisorisch"
"2026-05-23T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-05-23T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",22.27,"provisorisch"
"2026-05-23T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",29.15,"provisorisch"
"2026-05-23T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",978.44,"provisorisch"
"2026-05-23T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-05-23T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",340.64,"provisorisch"
"2026-05-23T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",22.19,"provisorisch"
"2026-05-23T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",28.52,"provisorisch"
"2026-05-23T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",975.95,"provisorisch"
"2026-05-24T00:00+0100","Zch_Heubeeribüel","T","d1","°C",22.89,"provisorisch"
"2026-05-24T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",28.29,"provisorisch"
"2026-05-24T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",957.83,"provisorisch"
"2026-05-24T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-05-24T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",23.73,"provisorisch"
"2026-05-24T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",29.99,"provisorisch"
"2026-05-24T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",977.45,"provisorisch"
"2026-05-24T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-05-24T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",24.44,"provisorisch"
"2026-05-24T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",30.83,"provisorisch"
"2026-05-24T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",979.83,"provisorisch"
"2026-05-24T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-05-24T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",336.67,"provisorisch"
"2026-05-24T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",24.14,"provisorisch"
"2026-05-24T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",29.82,"provisorisch"
"2026-05-24T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",977.34,"provisorisch"
"2026-05-25T00:00+0100","Zch_Heubeeribüel","T","d1","°C",23.93,"provisorisch"
"2026-05-25T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",29.06,"provisorisch"
"2026-05-25T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",958.97,"provisorisch"
"2026-05-25T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-05-25T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",24.73,"provisorisch"
"2026-05-25T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",30.54,"provisorisch"
"2026-05-25T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",978.45,"provisorisch"
"2026-05-25T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-05-25T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",25.67,"provisorisch"
"2026-05-25T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",31.62,"provisorisch"
"2026-05-25T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",980.87,"provisorisch"
"2026-05-25T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-05-25T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",327.82,"provisorisch"
"2026-05-25T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",25.39,"provisorisch"
"2026-05-25T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",30.65,"provisorisch"
"2026-05-25T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",978.36,"provisorisch"
"2026-05-26T00:00+0100","Zch_Heubeeribüel","T","d1","°C",24.04,"provisorisch"
"2026-05-26T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",29.45,"provisorisch"
"2026-05-26T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",956.62,"provisorisch"
"2026-05-26T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-05-26T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",24.98,"provisorisch"
"2026-05-26T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",31.3,"provisorisch"
"2026-05-26T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",976.05,"provisorisch"
"2026-05-26T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-05-26T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",25.48,"provisorisch"
"2026-05-26T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",32.15,"provisorisch"
"2026-05-26T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",978.43,"provisorisch"
"2026-05-26T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-05-26T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",327.17,"provisorisch"
"2026-05-26T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",25.49,"provisorisch"
"2026-05-26T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",31.42,"provisorisch"
"2026-05-26T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",975.99,"provisorisch"
"2026-05-27T00:00+0100","Zch_Heubeeribüel","T","d1","°C",24.19,"provisorisch"
"2026-05-27T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",29.88,"provisorisch"
"2026-05-27T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",952.57,"provisorisch"
"2026-05-27T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-05-27T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",25.38,"provisorisch"
"2026-05-27T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",30.89,"provisorisch"
"2026-05-27T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",971.93,"provisorisch"
"2026-05-27T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-05-27T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",25.95,"provisorisch"
"2026-05-27T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",31.95,"provisorisch"
"2026-05-27T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",974.28,"provisorisch"
"2026-05-27T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-05-27T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",306.73,"provisorisch"
"2026-05-27T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",25.71,"provisorisch"
"2026-05-27T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",31.12,"provisorisch"
"2026-05-27T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",971.85,"provisorisch"
"2026-05-28T00:00+0100","Zch_Heubeeribüel","T","d1","°C",22.15,"provisorisch"
"2026-05-28T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",26.87,"provisorisch"
"2026-05-28T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",952.22,"provisorisch"
"2026-05-28T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-05-28T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",23.81,"provisorisch"
"2026-05-28T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",28.41,"provisorisch"
"2026-05-28T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",971.72,"provisorisch"
"2026-05-28T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-05-28T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",24.91,"provisorisch"
"2026-05-28T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",29.59,"provisorisch"
"2026-05-28T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",974.11,"provisorisch"
"2026-05-28T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-05-28T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",304.03,"provisorisch"
"2026-05-28T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",24.33,"provisorisch"
"2026-05-28T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",28.28,"provisorisch"
"2026-05-28T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",971.68,"provisorisch"
"2026-05-29T00:00+0100","Zch_Heubeeribüel","T","d1","°C",21.92,"provisorisch"
"2026-05-29T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",27.21,"provisorisch"
"2026-05-29T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",952.97,"provisorisch"
"2026-05-29T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-05-29T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",23.24,"provisorisch"
"2026-05-29T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",29.07,"provisorisch"
"2026-05-29T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",973.64,"provisorisch"
"2026-05-29T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-05-29T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",24.23,"provisorisch"
"2026-05-29T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",29.62,"provisorisch"
"2026-05-29T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",974.9,"provisorisch"
"2026-05-29T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-05-29T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",346.98,"provisorisch"
"2026-05-29T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",23.84,"provisorisch"
"2026-05-29T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",29.04,"provisorisch"
"2026-05-29T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",972.48,"provisorisch"
"2026-05-30T00:00+0100","Zch_Heubeeribüel","T","d1","°C",22.48,"provisorisch"
"2026-05-30T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",28.38,"provisorisch"
"2026-05-30T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",950.47,"provisorisch"
"2026-05-30T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-05-30T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",23.49,"provisorisch"
"2026-05-30T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",30.11,"provisorisch"
"2026-05-30T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",974.0,"provisorisch"
"2026-05-30T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-05-30T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",24.31,"provisorisch"
"2026-05-30T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",30.6,"provisorisch"
"2026-05-30T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",972.3,"provisorisch"
"2026-05-30T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-05-30T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",309.79,"provisorisch"
"2026-05-30T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",23.97,"provisorisch"
"2026-05-30T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",30.07,"provisorisch"
"2026-05-30T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",969.81,"provisorisch"
"2026-05-31T00:00+0100","Zch_Heubeeribüel","T","d1","°C",20.56,"provisorisch"
"2026-05-31T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",28.39,"provisorisch"
"2026-05-31T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",947.15,"provisorisch"
"2026-05-31T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",76.95,"provisorisch"
"2026-05-31T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",21.58,"provisorisch"
"2026-05-31T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",29.17,"provisorisch"
"2026-05-31T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",974.0,"provisorisch"
"2026-05-31T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",175.53,"provisorisch"
"2026-05-31T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",22.18,"provisorisch"
